compensation;width;length;MT
50;57;905;552
50;45;603;146
50;57;905;468
50;68;905;494
50;90;603;317
50;90;1207;-1
50;90;1207;1640
50;90;1207;1920
50;34;302;434
50;34;302;232
0;45;302;84
0;68;302;234
0;34;302;114
0;57;302;206
0;90;302;116
0;45;302;198
0;68;603;534
0;45;905;870
0;57;603;116
0;102;603;434
0;34;1207;889
0;34;603;407
0;68;302;85
0;45;1207;660
0;102;1207;523
0;57;603;-1
0;57;603;369
0;79;1207;-1
0;79;1207;933
0;90;302;205
0;68;603;203
0;79;1207;898
0;68;1207;537
0;102;905;546
0;102;1207;699
0;45;302;-1
0;45;302;316
0;102;302;84
0;102;905;488
0;57;1207;-1
0;57;1207;1078
0;34;1207;-1
0;34;1207;-1
0;34;1207;-1
0;34;1207;959
0;34;603;636
0;45;1207;669
0;34;905;-1
0;34;905;735
0;57;905;551
0;57;905;552
0;90;1207;765
0;45;603;396
0;45;603;683
