;Participant;Latency;Difficulty;MT in ms;SD
1139;9;-50;15.27848101;791;339.176945
1140;9;-50;15.87719298;435;123.2233744
1141;9;-50;17.73529412;411;120.3370267
1142;9;-50;17.75;860;183.7715974
1143;9;-50;20.11111111;499.3333333;264.3942763
1144;9;-50;21.1754386;625;449.4741372
1145;9;-50;26.61764706;893.6666667;445.3766197
1146;9;-50;26.82222222;873.3333333;108.3989545
1147;9;-50;35.5;2002.333333;861.457099
1148;9;-16.67;2.960784314;181.3333333;51.6752681
1149;9;-16.67;3.355555556;134;17.32050808
1150;9;-16.67;3.82278481;282.6666667;151.4936742
1151;9;-16.67;4.441176471;141.6666667;62.40459385
1152;9;-16.67;5.298245614;199.3333333;208.2938629
1153;9;-16.67;5.911764706;223;76.31513611
1154;9;-16.67;6.7;535.3333333;342.6373204
1155;9;-16.67;6.711111111;250.3333333;84.61875285
1156;9;-16.67;7.632911392;265;117.145209
1157;9;-16.67;8.867647059;286.3333333;70.7130351
1158;9;-16.67;8.87254902;932;380.4326484
1159;9;-16.67;8.882352941;197.6666667;62.3083729
1160;9;-16.67;10.05555556;562;347.5643825
1161;9;-16.67;10.57894737;485.6666667;87.0076625
1162;9;-16.67;11.4556962;682;233.0901113
1163;9;-16.67;11.83333333;1001;289.9586177
1164;9;-16.67;13.30882353;464.6666667;122.0423424
1165;9;-16.67;13.4;847;208.5449592
1166;9;-16.67;13.41111111;872.6666667;308.2763911
1167;9;-16.67;15.27848101;1025.666667;60.58327602
1168;9;-16.67;15.87719298;996.6666667;157.7033079
1169;9;-16.67;17.73529412;477.6666667;165.3067855
1170;9;-16.67;17.75;971;536.3459704
1171;9;-16.67;20.11111111;534;146.8094002
1172;9;-16.67;21.1754386;1079;465.6704844
1173;9;-16.67;26.61764706;1915.666667;1030.345735
1174;9;-16.67;26.82222222;762;242
1175;9;-16.67;35.5;1249.333333;523.6566942
1176;9;0;2.960784314;233.6666667;123.4193394
1177;9;0;3.355555556;230.3333333;62.94706771
1178;9;0;3.82278481;209.3333333;48.29423706
1179;9;0;4.441176471;260.6666667;168.8381868
1180;9;0;5.298245614;192;166.1445154
1181;9;0;5.911764706;432.3333333;49.50084174
1182;9;0;6.7;369.3333333;24.58319209
1183;9;0;6.711111111;221;84.89405162
1184;9;0;7.632911392;354.6666667;122.7857212
1185;9;0;8.867647059;448.6666667;227.785718
1186;9;0;8.87254902;793.6666667;412.7763721
1187;9;0;8.882352941;303;102.5036585
1188;9;0;10.05555556;400.6666667;39.50105484
1189;9;0;10.57894737;775.3333333;549.2215703
1190;9;0;11.4556962;434.3333333;210.1911828
1191;9;0;11.83333333;936;266.8557663
1192;9;0;13.30882353;536;119.6369508
1193;9;0;13.4;636;382.8668176
1194;9;0;13.41111111;800.3333333;57.72636602
1195;9;0;15.27848101;1123.333333;208.857208
1196;9;0;15.87719298;934.6666667;82.40347889
1197;9;0;17.73529412;540.3333333;246.601568
1198;9;0;17.75;1392;499.7319281
1199;9;0;20.11111111;1154;414.2619944
1200;9;0;21.1754386;1283.666667;314.4142702
1201;9;0;26.61764706;2299.666667;1249.623277
1202;9;0;26.82222222;1875.333333;495.5767684
1203;9;0;35.5;4150;5481.096697
1204;9;16.67;2.960784314;164.3333333;64.46963109
1205;9;16.67;3.355555556;110;45.82575695
1206;9;16.67;3.82278481;229.3333333;75.79138034
1207;9;16.67;4.441176471;303.6666667;33.02019584
1208;9;16.67;5.298245614;247;96.01562373
1209;9;16.67;5.911764706;471;156.7769116
1210;9;16.67;6.7;431.6666667;76.51361535
1211;9;16.67;6.711111111;176.6666667;50.24274409
1212;9;16.67;7.632911392;374.3333333;63.57148208
1213;9;16.67;8.867647059;299;104.0720904
1214;9;16.67;8.87254902;434;83.14445261
1215;9;16.67;8.882352941;273;67.44627492
1216;9;16.67;10.05555556;568.3333333;202.7445026
1217;9;16.67;10.57894737;484;99.60421678
1218;9;16.67;11.4556962;973.3333333;372.3175168
1219;9;16.67;11.83333333;609.6666667;121.5414881
1220;9;16.67;13.30882353;1035;675.3421355
1221;9;16.67;13.4;434.3333333;217.1965316
1222;9;16.67;13.41111111;818.3333333;220.5296654
1223;9;16.67;15.27848101;912.3333333;514.8031986
1224;9;16.67;15.87719298;716;430.1767079
1225;9;16.67;17.73529412;527.3333333;210.4906965
1226;9;16.67;17.75;1061;458.7363077
1227;9;16.67;20.11111111;912.3333333;366.7892219
1228;9;16.67;21.1754386;1245.666667;424.2173185
1229;9;16.67;26.61764706;986.3333333;119.0979989
1230;9;16.67;26.82222222;2772;1083.461582
1231;9;16.67;35.5;1331.333333;765.3367451
1232;9;50;2.960784314;183.6666667;123.0054199
1233;9;50;3.355555556;252.3333333;78.41768508
1234;9;50;3.82278481;217.6666667;56.43875737
1235;9;50;4.441176471;230.6666667;106.2277428
1236;9;50;5.298245614;220;111.3148687
1237;9;50;5.911764706;400.6666667;81.9288309
1238;9;50;6.7;316.6666667;77.36493607
1239;9;50;6.711111111;173.3333333;36.11555528
1240;9;50;7.632911392;241.3333333;35.24674926
1241;9;50;8.867647059;253.3333333;61.17461347
1242;9;50;8.87254902;701.3333333;344.8033256
1243;9;50;8.882352941;154.3333333;122.5085031
1244;9;50;10.05555556;422.6666667;79.38723659
1245;9;50;10.57894737;322.6666667;88.82754828
1246;9;50;11.4556962;523.6666667;91.51138363
1247;9;50;11.83333333;518;382.3924685
1248;9;50;13.30882353;473.3333333;262.3477336
1249;9;50;13.4;295.6666667;143.3364341
1250;9;50;13.41111111;835;428.7796637
1251;9;50;15.27848101;615.3333333;264.3205125
1252;9;50;15.87719298;308.3333333;80.87232736
1253;9;50;17.73529412;457.6666667;61.27261487
1254;9;50;17.75;772;182.9836058
1255;9;50;20.11111111;335.6666667;53.11622477
1256;9;50;21.1754386;701.3333333;276.4730246
1257;9;50;26.61764706;587;292.492735
1258;9;50;26.82222222;845.3333333;479.5146852
1259;9;50;35.5;465.3333333;16.16580754
1260;10;-50;2.960784314;47.33333333;34.35597959
1261;10;-50;3.355555556;38.33333333;15.30795
1262;10;-50;3.82278481;78.33333333;45.36885863
1263;10;-50;4.441176471;75;35.93048845
1264;10;-50;5.298245614;100.3333333;61.64684366
1265;10;-50;5.911764706;115;103.5905401
1266;10;-50;6.7;118.3333333;2.081665999
1267;10;-50;6.711111111;89;30
1268;10;-50;7.632911392;118.3333333;35.07610773
1269;10;-50;8.867647059;77;45.17742799
1270;10;-50;8.87254902;79.66666667;44.45597073
1271;10;-50;8.882352941;115.6666667;4.509249753
1272;10;-50;10.05555556;167.6666667;60.73988256
1273;10;-50;10.57894737;221;138.4810456
1274;10;-50;11.4556962;455.6666667;265.5754758
1275;10;-50;11.83333333;784.6666667;1209.785243
1276;10;-50;13.30882353;220.6666667;45.9383645
1277;10;-50;13.4;148.6666667;60.5006887
1278;10;-50;13.41111111;383.3333333;113.9180992
1279;10;-50;15.27848101;168.6666667;87.19136043
1280;10;-50;15.87719298;135.6666667;134.4482552
1281;10;-50;17.73529412;59.66666667;51.47167506
1282;10;-50;17.75;150;54.5802162
1283;10;-50;20.11111111;264.6666667;132.4927671
1284;10;-50;21.1754386;171;96.13012015
1285;10;-50;26.61764706;313.6666667;148.7357836
1286;10;-50;26.82222222;121.3333333;82.39741096
1287;10;-50;35.5;128.3333333;90.45625094
1288;10;-16.67;2.960784314;66.66666667;34.35597959
1289;10;-16.67;3.355555556;120.6666667;66.57577137
1290;10;-16.67;3.82278481;127.6666667;47.24757489
1291;10;-16.67;4.441176471;88.66666667;59.07057925
1292;10;-16.67;5.298245614;88.33333333;57.0029239
1293;10;-16.67;5.911764706;160.6666667;84.89012506
1294;10;-16.67;6.7;116.6666667;76.95669778
1295;10;-16.67;6.711111111;86.66666667;77.6809715
1296;10;-16.67;7.632911392;173.6666667;91.51138363
1297;10;-16.67;8.867647059;176.6666667;107.5840756
1298;10;-16.67;8.87254902;244;75.94076639
1299;10;-16.67;8.882352941;130;70.16409338
1300;10;-16.67;10.05555556;262;2.645751311
1301;10;-16.67;10.57894737;201.3333333;116.5175237
1302;10;-16.67;11.4556962;255.6666667;125.4963479
1303;10;-16.67;11.83333333;403;401.9340742
1304;10;-16.67;13.30882353;250.3333333;149.8143295
1305;10;-16.67;13.4;185.6666667;44.06056438
1306;10;-16.67;13.41111111;563;302.3177137
1307;10;-16.67;15.27848101;302.6666667;168.9506831
1308;10;-16.67;15.87719298;157.6666667;61.23996516
1309;10;-16.67;17.73529412;186;99.24212815
1310;10;-16.67;17.75;234.3333333;56.00297611
1311;10;-16.67;20.11111111;153;68.54925237
1312;10;-16.67;21.1754386;402;150.8774337
1313;10;-16.67;26.61764706;207.6666667;49.65212315
1314;10;-16.67;26.82222222;453;233.3152374
1315;10;-16.67;35.5;209;89.06177631
1316;10;0;2.960784314;51.33333333;15.88500341
1317;10;0;3.355555556;71.66666667;18.47520861
1318;10;0;3.82278481;104.6666667;40.50102879
1319;10;0;4.441176471;114.3333333;53.51946686
1320;10;0;5.298245614;76.33333333;61.09282555
1321;10;0;5.911764706;172;17.34935157
1322;10;0;6.7;245.3333333;39.52636251
1323;10;0;6.711111111;60;32.51153641
1324;10;0;7.632911392;151.6666667;1.154700538
1325;10;0;8.867647059;157.6666667;39.57692931
1326;10;0;8.87254902;340.3333333;75.43429812
1327;10;0;8.882352941;99.66666667;43.38586559
1328;10;0;10.05555556;335.3333333;186.4680491
1329;10;0;10.57894737;149.6666667;55.89573627
1330;10;0;11.4556962;262;17.34935157
1331;10;0;11.83333333;337.6666667;67.12177987
1332;10;0;13.30882353;257.6666667;60.05275459
1333;10;0;13.4;228.3333333;195.9345129
1334;10;0;13.41111111;208.6666667;90.5115094
1335;10;0;15.27848101;339.6666667;110.4279554
1336;10;0;15.87719298;160;64.13267498
1337;10;0;17.73529412;67;16.46207763
1338;10;0;17.75;323;88.0170438
1339;10;0;20.11111111;276.6666667;52.6529518
1340;10;0;21.1754386;207.6666667;83.52444752
1341;10;0;26.61764706;972.6666667;588.8126471
1342;10;0;26.82222222;250.6666667;140.2081786
1343;10;0;35.5;324.6666667;39.31072797
1344;10;16.67;2.960784314;140;15.13274595
1345;10;16.67;3.355555556;128.3333333;19.62990915
1346;10;16.67;3.82278481;126;16.46207763
1347;10;16.67;4.441176471;107.6666667;35.80968212
1348;10;16.67;5.298245614;207;80.0187478
1349;10;16.67;5.911764706;185;120.3868764
1350;10;16.67;6.7;162.3333333;92.42474416
1351;10;16.67;6.711111111;84;28.05352028
1352;10;16.67;7.632911392;245;34.11744422
1353;10;16.67;8.867647059;227.3333333;100.071641
1354;10;16.67;8.87254902;280.6666667;38.52704678
1355;10;16.67;8.882352941;193.3333333;58.96891837
1356;10;16.67;10.05555556;223.3333333;128.5936753
1357;10;16.67;10.57894737;199;148.2025641
1358;10;16.67;11.4556962;277;33.7194306
1359;10;16.67;11.83333333;381;58.61740356
1360;10;16.67;13.30882353;313.6666667;39.55165399
1361;10;16.67;13.4;130.3333333;95.44806616
1362;10;16.67;13.41111111;460.6666667;209.0605973
1363;10;16.67;15.27848101;470.3333333;299.6603633
1364;10;16.67;15.87719298;374;124.7717917
1365;10;16.67;17.73529412;210;170.4934016
1366;10;16.67;17.75;234.3333333;140.7633949
1367;10;16.67;20.11111111;316.3333333;75.43429812
1368;10;16.67;21.1754386;368.6666667;53.91041952
1369;10;16.67;26.61764706;563.6666667;680.1215578
1370;10;16.67;26.82222222;475.6666667;91.66424239
1371;10;16.67;35.5;348.6666667;114.3080633
1372;10;50;2.960784314;98;17.34935157
1373;10;50;3.355555556;135.3333333;138.2762935
1374;10;50;3.82278481;223.3333333;162.1799412
1375;10;50;4.441176471;148.3333333;175.3349176
1376;10;50;5.298245614;161.6666667;19.65536398
1377;10;50;5.911764706;148.6666667;33.02019584
1378;10;50;6.7;185;83.23460819
1379;10;50;6.711111111;128.6666667;43.68447474
1380;10;50;7.632911392;209.6666667;34.50120771
1381;10;50;8.867647059;241.6666667;238.7474258
1382;10;50;8.87254902;498.6666667;170.024508
1383;10;50;8.882352941;107.3333333;12.50333289
1384;10;50;10.05555556;323.6666667;59.50070028
1385;10;50;10.57894737;218.3333333;80.31396724
1386;10;50;11.4556962;322;120.5155592
1387;10;50;11.83333333;520.6666667;137.8271865
1388;10;50;13.30882353;260.3333333;18.47520861
1389;10;50;13.4;304.3333333;139.6614955
1390;10;50;13.41111111;318.3333333;41.05281152
1391;10;50;15.27848101;420;127.4480286
1392;10;50;15.87719298;509.6666667;144.6040571
1393;10;50;17.73529412;245.3333333;53.29477773
1394;10;50;17.75;378.3333333;65.57692684
1395;10;50;20.11111111;240.3333333;112.7578526
1396;10;50;21.1754386;284;38.57460304
1397;10;50;26.61764706;296.6666667;104.2704816
1398;10;50;26.82222222;529.3333333;156.0267071
1399;10;50;35.5;381.3333333;67.27803009
1400;11;-50;2.960784314;174;172.7223205
1401;11;-50;3.355555556;302.3333333;187.4362114
1402;11;-50;3.82278481;401.3333333;260.3926522
1403;11;-50;4.441176471;440.6666667;358.0814619
1404;11;-50;5.298245614;159.6666667;75.96271015
1405;11;-50;5.911764706;480.6666667;87.92231419
1406;11;-50;6.7;342.3333333;239.5460986
1407;11;-50;6.711111111;395.6666667;214.5001943
1408;11;-50;7.632911392;650;447.7186617
1409;11;-50;8.867647059;768.3333333;458.2273817
1410;11;-50;8.87254902;263.3333333;234.9134592
1411;11;-50;8.882352941;942;720.2083032
1412;11;-50;10.05555556;884;227.0396441
1413;11;-50;10.57894737;422.6666667;39.55165399
1414;11;-50;11.4556962;1020.666667;778.8262536
1415;11;-50;11.83333333;962;492.9269723
1416;11;-50;13.30882353;838.3333333;460.7996672
1417;11;-50;13.4;889.6666667;721.9032715
1418;11;-50;13.41111111;674.6666667;516.4594208
1419;11;-50;15.27848101;1506;1031.62057
1420;11;-50;15.87719298;849;158.7450787
1421;11;-50;17.73529412;995.3333333;998.5936778
1422;11;-50;17.75;1425;335.3744176
1423;11;-50;20.11111111;1429.333333;827.1519409
1424;11;-50;21.1754386;1407;479.0187888
1425;11;-50;26.61764706;1399.333333;999.4079914
1426;11;-50;26.82222222;2548;900.0349993
1427;11;-50;35.5;2674.333333;1891.781259
1428;11;-16.67;2.960784314;230;46.80811895
1429;11;-16.67;3.355555556;364.6666667;313.79983
1430;11;-16.67;3.82278481;275.6666667;247.7606372
1431;11;-16.67;4.441176471;253.6666667;228.0533563
1432;11;-16.67;5.298245614;151;120.0124993
1433;11;-16.67;5.911764706;261.6666667;352.2248335
1434;11;-16.67;6.7;414.6666667;121.2614256
1435;11;-16.67;6.711111111;151.6666667;1.527525232
1436;11;-16.67;7.632911392;465;174.0775689
1437;11;-16.67;8.867647059;476;151.6542119
1438;11;-16.67;8.87254902;625;319.9437451
1439;11;-16.67;8.882352941;132.3333333;14.0118997
1440;11;-16.67;10.05555556;689.6666667;367.0549459
1441;11;-16.67;10.57894737;663.6666667;306.9793696
1442;11;-16.67;11.4556962;857.6666667;397.391914
1443;11;-16.67;11.83333333;699;351.9701692
1444;11;-16.67;13.30882353;534.3333333;123.872246
1445;11;-16.67;13.4;863;492.2204791
1446;11;-16.67;13.41111111;862.6666667;427.1127876
1447;11;-16.67;15.27848101;871;444.9224652
1448;11;-16.67;15.87719298;864;137.8803829
1449;11;-16.67;17.73529412;1130;616.4600555
1450;11;-16.67;17.75;1145.333333;373.2162019
1451;11;-16.67;20.11111111;703.6666667;280.1523395
1452;11;-16.67;21.1754386;945;192.9378138
1453;11;-16.67;26.61764706;1768.666667;339.3115579
1454;11;-16.67;26.82222222;1597.333333;1065.867878
1455;11;-16.67;35.5;2681.666667;1196.170696
1456;11;0;2.960784314;238.3333333;57.50072463
1457;11;0;3.355555556;692.6666667;1149.504386
1458;11;0;3.82278481;127.6666667;110.4370107
1459;11;0;4.441176471;311.6666667;171.1646381
1460;11;0;5.298245614;331;338.9705002
1461;11;0;5.911764706;1154;994.305788
1462;11;0;6.7;587.6666667;214.1269094
1463;11;0;6.711111111;326;305.3145919
1464;11;0;7.632911392;1513.666667;703.3699832
1465;11;0;8.867647059;1016.666667;630.0923213
1466;11;0;8.87254902;857.6666667;204.4072732
1467;11;0;8.882352941;512.6666667;232.7344696
1468;11;0;10.05555556;359;131.5712735
1469;11;0;10.57894737;785.3333333;626.9340742
1470;11;0;11.4556962;1411;698.2384979
1471;11;0;11.83333333;1058.333333;372.51085
1472;11;0;13.30882353;4128.333333;4009.674592
1473;11;0;13.4;746.3333333;502.3488164
1474;11;0;13.41111111;1823;1584.716694
1475;11;0;15.27848101;3919.666667;3063.111544
1476;11;0;15.87719298;871.6666667;474.3588656
1477;11;0;17.73529412;1243.666667;551.7357459
1478;11;0;17.75;1426.333333;530.1965045
1479;11;0;20.11111111;1256.333333;953.5881361
1480;11;0;21.1754386;1517.666667;405.1645756
1481;11;0;26.61764706;4057.666667;4713.183248
1482;11;0;26.82222222;1212.333333;361.0433954
1483;11;0;35.5;2285.666667;929.8238184
1484;11;16.67;2.960784314;210;73.5119038
1485;11;16.67;3.355555556;423.6666667;295.9262295
1486;11;16.67;3.82278481;181;113.8463877
1487;11;16.67;4.441176471;449.6666667;164.2569126
1488;11;16.67;5.298245614;558.6666667;421.9980253
1489;11;16.67;5.911764706;544.3333333;346.7583212
1490;11;16.67;6.7;241;212
1491;11;16.67;6.711111111;455.6666667;373.2041443
1492;11;16.67;7.632911392;703.3333333;172.6103512
1493;11;16.67;8.867647059;482;471.1761879
1494;11;16.67;8.87254902;998.3333333;534.850758
1495;11;16.67;8.882352941;1052.666667;314.5033121
1496;11;16.67;10.05555556;957;317.0615082
1497;11;16.67;10.57894737;656.3333333;292.2607283
1498;11;16.67;11.4556962;447.3333333;81.13158037
1499;11;16.67;11.83333333;726.3333333;192.0945948
1500;11;16.67;13.30882353;1454.333333;1422.263806
1501;11;16.67;13.4;896;307.9415529
1502;11;16.67;13.41111111;1087.333333;810.4395926
1503;11;16.67;15.27848101;596.3333333;343.4418922
1504;11;16.67;15.87719298;701.6666667;252.1117477
1505;11;16.67;17.73529412;552.6666667;147.4121207
1506;11;16.67;17.75;1272.666667;458.6342043
1507;11;16.67;20.11111111;723;123.8870453
1508;11;16.67;21.1754386;1166.666667;443.3309524
1509;11;16.67;26.61764706;2318;550.302644
1510;11;16.67;26.82222222;3307;1459.560208
1511;11;16.67;35.5;2273.666667;836.9792909
1512;11;50;2.960784314;439;459.5693636
1513;11;50;3.355555556;399.6666667;313.5942176
1514;11;50;3.82278481;171;61.48983656
1515;11;50;4.441176471;390.6666667;196.265976
1516;11;50;5.298245614;190.6666667;47.595518
1517;11;50;5.911764706;417.3333333;108.9602374
1518;11;50;6.7;652.6666667;509.5893772
1519;11;50;6.711111111;178.6666667;136.3903711
1520;11;50;7.632911392;505.6666667;46.37168676
1521;11;50;8.867647059;675.6666667;318.7888538
1522;11;50;8.87254902;735;185.2592778
1523;11;50;8.882352941;623.3333333;411.1962224
1524;11;50;10.05555556;916.3333333;444.2345477
1525;11;50;10.57894737;781.3333333;365.6355198
1526;11;50;11.4556962;1223.333333;692.7671567
1527;11;50;11.83333333;1912;1900.135785
1528;11;50;13.30882353;1450;884.8847383
1529;11;50;13.4;1121;404.9493796
1530;11;50;13.41111111;1054;297.3751839
1531;11;50;15.27848101;867.3333333;306.1116354
1532;11;50;15.87719298;1200.333333;385.0471833
1533;11;50;17.73529412;1971.666667;502.9128486
1534;11;50;17.75;878.3333333;349.6774704
1535;11;50;20.11111111;1168;539.1437656
1536;11;50;21.1754386;2267;1356.013643
1537;11;50;26.61764706;1767;1171.929605
1538;11;50;26.82222222;1956.666667;861.7925118
1539;11;50;35.5;1909.666667;93.28629767
1540;12;-50;2.960784314;86.66666667;26.1023626
1541;12;-50;3.355555556;118;35.04283094
1542;12;-50;3.82278481;343.6666667;250.3144689
1543;12;-50;4.441176471;218.6666667;98.39884823
1544;12;-50;5.298245614;57.66666667;28.50146195
1545;12;-50;5.911764706;172;80.06872048
1546;12;-50;6.7;170.6666667;80.21429632
1547;12;-50;6.711111111;268.6666667;203.657392
1548;12;-50;7.632911392;250;157.4769824
1549;12;-50;8.867647059;518.3333333;417.9980064
1550;12;-50;8.87254902;260.6666667;148.4396623
1551;12;-50;8.882352941;141;83.5044909
1552;12;-50;10.05555556;279;40.63249931
1553;12;-50;10.57894737;905.6666667;1106.214416
1554;12;-50;11.4556962;594.3333333;472.8068668
1555;12;-50;11.83333333;323;77.07788269
1556;12;-50;13.30882353;208;110.8512517
1557;12;-50;13.4;134.3333333;81.98373822
1558;12;-50;13.41111111;471.3333333;171.6517793
1559;12;-50;15.27848101;858.6666667;674.4822706
1560;12;-50;15.87719298;161.3333333;60.07772743
1561;12;-50;17.73529412;200.6666667;74.09678356
1562;12;-50;17.75;493;135.8418198
1563;12;-50;20.11111111;532;294.7151167
1564;12;-50;21.1754386;510.6666667;113.0368671
1565;12;-50;26.61764706;287.6666667;199.3598087
1566;12;-50;26.82222222;1156.666667;759.2314096
1567;12;-50;35.5;4734.666667;1462.986443
1568;12;-16.67;2.960784314;122.6666667;82.77882177
1569;12;-16.67;3.355555556;132.6666667;93.8527215
1570;12;-16.67;3.82278481;364;377.4533084
1571;12;-16.67;4.441176471;67.33333333;68.13467057
1572;12;-16.67;5.298245614;80.33333333;46.60829683
1573;12;-16.67;5.911764706;164.6666667;36.11555528
1574;12;-16.67;6.7;310.3333333;381.6337686
1575;12;-16.67;6.711111111;70;71.8818475
1576;12;-16.67;7.632911392;405.3333333;134.971602
1577;12;-16.67;8.867647059;476;513.6847282
1578;12;-16.67;8.87254902;340.3333333;80.75477282
1579;12;-16.67;8.882352941;151;29.51270913
1580;12;-16.67;10.05555556;419;467.003212
1581;12;-16.67;10.57894737;204;168.1427965
1582;12;-16.67;11.4556962;454;259.9769221
1583;12;-16.67;11.83333333;641.6666667;414.0583695
1584;12;-16.67;13.30882353;500.3333333;240.6124131
1585;12;-16.67;13.4;303.3333333;76.1730486
1586;12;-16.67;13.41111111;486.3333333;129.9782033
1587;12;-16.67;15.27848101;422.6666667;139.808202
1588;12;-16.67;15.87719298;326;228.1052389
1589;12;-16.67;17.73529412;303;273.5013711
1590;12;-16.67;17.75;1440.333333;621.6802501
1591;12;-16.67;20.11111111;1721.333333;740.5554222
1592;12;-16.67;21.1754386;1073.333333;795.1410776
1593;12;-16.67;26.61764706;266;269.7183716
1594;12;-16.67;26.82222222;599.3333333;159.581745
1595;12;-16.67;35.5;3393.333333;2018.837867
1596;12;0;2.960784314;162.3333333;123.5691439
1597;12;0;3.355555556;252.3333333;129.3844401
1598;12;0;3.82278481;95.66666667;90.73771726
1599;12;0;4.441176471;131;48.49742261
1600;12;0;5.298245614;71.33333333;46.06878915
1601;12;0;5.911764706;228.6666667;17.0098011
1602;12;0;6.7;161;57.16642371
1603;12;0;6.711111111;72.66666667;45.08140785
1604;12;0;7.632911392;283.6666667;52.17598426
1605;12;0;8.867647059;325.3333333;35.27510926
1606;12;0;8.87254902;504.3333333;94.44751629
1607;12;0;8.882352941;201;224.6486145
1608;12;0;10.05555556;457.3333333;356.7384663
1609;12;0;10.57894737;201;79.07591289
1610;12;0;11.4556962;168.6666667;94.51631253
1611;12;0;11.83333333;462.3333333;89.80163324
1612;12;0;13.30882353;457;79.03796556
1613;12;0;13.4;851.3333333;104.7107126
1614;12;0;13.41111111;745.3333333;325.0620454
1615;12;0;15.27848101;397;208.2210364
1616;12;0;15.87719298;324.3333333;202.055273
1617;12;0;17.73529412;213;136.0441105
1618;12;0;17.75;936.3333333;363.7311278
1619;12;0;20.11111111;1149;965.6231149
1620;12;0;21.1754386;524;148.7044048
1621;12;0;26.61764706;288;61.48983656
1622;12;0;26.82222222;693.6666667;135.3710949
1623;12;0;35.5;1671.666667;704.1522089
1624;12;16.67;2.960784314;153.3333333;0.577350269
1625;12;16.67;3.355555556;123;33
1626;12;16.67;3.82278481;139.3333333;107.15565
1627;12;16.67;4.441176471;152.3333333;56.03867712
1628;12;16.67;5.298245614;284;114.1358839
1629;12;16.67;5.911764706;436;139.4381583
1630;12;16.67;6.7;250.6666667;143.4933216
1631;12;16.67;6.711111111;112.6666667;74.84873635
1632;12;16.67;7.632911392;307;140.8012784
1633;12;16.67;8.867647059;245;45.07771068
1634;12;16.67;8.87254902;416;73.32803011
1635;12;16.67;8.882352941;287;262.1430907
1636;12;16.67;10.05555556;654.6666667;217.5231788
1637;12;16.67;10.57894737;234.3333333;137.2054421
1638;12;16.67;11.4556962;349.6666667;146.1517476
1639;12;16.67;11.83333333;683.3333333;153.7541327
1640;12;16.67;13.30882353;640.6666667;55.32027958
1641;12;16.67;13.4;610.3333333;155.0688019
1642;12;16.67;13.41111111;686.3333333;201.6738291
1643;12;16.67;15.27848101;878.6666667;263.5039532
1644;12;16.67;15.87719298;627;39.35733731
1645;12;16.67;17.73529412;619.3333333;316.1033586
1646;12;16.67;17.75;1042.666667;565.0498503
1647;12;16.67;20.11111111;740.3333333;588.8398198
1648;12;16.67;21.1754386;546.6666667;264.4169687
1649;12;16.67;26.61764706;1654.333333;942.5817383
1650;12;16.67;26.82222222;2145.333333;341.1163047
1651;12;16.67;35.5;748.3333333;570.1160701
1652;12;50;2.960784314;170.6666667;93.07165698
1653;12;50;3.355555556;151.3333333;31.72275734
1654;12;50;3.82278481;112.6666667;71.59841711
1655;12;50;4.441176471;223.3333333;66.45549889
1656;12;50;5.298245614;252.6666667;151.5266753
1657;12;50;5.911764706;295;98.534258
1658;12;50;6.7;298.6666667;126.5161386
1659;12;50;6.711111111;455.6666667;712.376539
1660;12;50;7.632911392;548.3333333;133.0613893
1661;12;50;8.867647059;446.6666667;260.6152976
1662;12;50;8.87254902;527;87.46999486
1663;12;50;8.882352941;391.6666667;140.6567927
1664;12;50;10.05555556;486.6666667;360.6886931
1665;12;50;10.57894737;304.3333333;205.368774
1666;12;50;11.4556962;428.3333333;299.4951307
1667;12;50;11.83333333;803.3333333;347.1603856
1668;12;50;13.30882353;433.3333333;258.6529206
1669;12;50;13.4;261.3333333;195.510443
1670;12;50;13.41111111;731.3333333;389.8157685
1671;12;50;15.27848101;914.3333333;499.4620439
1672;12;50;15.87719298;431.3333333;117.0655087
1673;12;50;17.73529412;459.6666667;321.879377
1674;12;50;17.75;507;90.5704146
1675;12;50;20.11111111;367;123.6608265
1676;12;50;21.1754386;1299.333333;650.3424739
1677;12;50;26.61764706;560;192.8444969
1678;12;50;26.82222222;746;522.4145863
1679;12;50;35.5;1506.666667;775.6399508
1680;13;-50;2.960784314;69;46.80811895
1681;13;-50;3.355555556;89.66666667;31.65964835
1682;13;-50;3.82278481;101.3333333;42.477445
1683;13;-50;4.441176471;118.3333333;60.61627944
1684;13;-50;5.298245614;121.3333333;60.61627944
1685;13;-50;5.911764706;109.3333333;75.56674754
1686;13;-50;6.7;132.6666667;48.2113403
1687;13;-50;6.711111111;81;63.17436189
1688;13;-50;7.632911392;151.6666667;32.00520791
1689;13;-50;8.867647059;180;206.2546969
1690;13;-50;8.87254902;133;129.96538
1691;13;-50;8.882352941;58.66666667;50.54041287
1692;13;-50;10.05555556;126.6666667;103.4134098
1693;13;-50;10.57894737;176.3333333;123.7995692
1694;13;-50;11.4556962;173;19.97498436
1695;13;-50;11.83333333;253;129.4642808
1696;13;-50;13.30882353;222;73.18469785
1697;13;-50;13.4;94.33333333;61.85736281
1698;13;-50;13.41111111;299;123.5961164
1699;13;-50;15.27848101;267.3333333;36.61056314
1700;13;-50;15.87719298;449;394.669482
1701;13;-50;17.73529412;424;502.5763624
1702;13;-50;17.75;267.3333333;162.6478814
1703;13;-50;20.11111111;267.3333333;149.5370634
1704;13;-50;21.1754386;346;178.7987696
1705;13;-50;26.61764706;120.6666667;80.13322241
1706;13;-50;26.82222222;980.6666667;502.3468257
